Num_expediente,Tipo_vehiculo,Modelo,Marca,Color,Tipo_carnet,Antiguedad_carnet
2017S007566    ,Otros vehíc. sin motor,"V.M.P. ELECTRIC ""A""",GINYS AMB MOTOR,Desconocido,Desconocido,Desconocido
2017S007567    ,Motocicleta,SH 100,HONDA,Blanco,Desconocido,Desconocido
2017S007567    ,Motocicleta,SUPER DINK 125,KYMCO,Gris,B,21
2017S007567    ,Turismo,C-MAX,FORD,Otros,B,6
2017S007568    ,Turismo,C4,CITROEN,Gris,B,1
2017S007568    ,Turismo,MONDEO,FORD,Azul,B,34
2017S007569    ,Motocicleta,PEOPLE 125,KYMCO,Gris,B,6
2017S007569    ,Turismo,COOPER,MINI,Blanco,B,31
2017S007570    ,Motocicleta,XCITY,YAMAHA,Negro,A1,13
2017S007570    ,Turismo,IBIZA,SEAT,Gris,B,35
2017S007571    ,Motocicleta,WW125,HONDA,Blanco,B,14
2017S007571    ,Turismo,OCTAVIA,SKODA,Negro,B,3
2017S007572    ,Motocicleta,FORESIGHT,HONDA,Blanco,A2,8
2017S007572    ,Motocicleta,YP 250,YAMAHA,Blanco,A,31
2017S007573    ,Motocicleta,NC 750,HONDA,Gris,A2,4
2017S007573    ,Turismo,GRAND CHEROKEE,JEEP,Negro,B,4
2017S007574    ,Motocicleta,UX 125,SUZUKI,Blanco,B,16
2017S007574    ,Taxi,ZAFIRA,OPEL,Negro/Amarillo,B,9
2017S007575    ,Motocicleta,CB 500,HONDA,Blanco,A1,2
2017S007575    ,Turismo,ONE,MINI,Blanco,B,10
2017S007576    ,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
2017S007576    ,Turismo,ALTEA XL,SEAT,Blanco,B,21
2017S007577    ,Furgoneta,VITO,MERCEDES-BENZ,Azul,B,29
2017S007577    ,Taxi,PRIUS,TOYOTA,Negro/Amarillo,B,29
2017S007577    ,Turismo,IBIZA,SEAT,Beige,B,23
2017S007578    ,Ciclomotor,SCOOPY,HONDA,Azul,Desconocido,10
2017S007579    ,Motocicleta,Sport City,APRILIA,Negro,A,10
2017S007579    ,Turismo,C4,CITROEN,Gris,B,19
2017S007580    ,Furgoneta,DUCATO,FIAT,Blanco,B,8
2017S007580    ,Turismo,A6,AUDI,Gris,B,21
2017S007581    ,Motocicleta,SH125AD,HONDA,Negro,B,14
2017S007581    ,Turismo,JIMMY,SUZUKI,Negro,B,27
2017S007582    ,Ciclomotor,AF 50,HONDA,Negro,B,1
2017S007582    ,Turismo,LEAF,NISSAN,Blanco,B,1
2017S007583    ,Turismo,ASTRA,OPEL,Blanco,B,26
2017S007584    ,Motocicleta,Beverly,PIAGGIO,Blanco,A,29
2017S007584    ,Motocicleta,NC 700,HONDA,Blanco,A2,25
2017S007585    ,Motocicleta,SCOOPY,HONDA,Gris,A,25
2017S007585    ,Motocicleta,TWEET 125,PEUGEOT,Blanco,B,5
2017S007586    ,Motocicleta,JOYMAX 125,SYM,Negro,B,6
2017S007586    ,Todo terreno,PATROL,NISSAN,Blanco,B,22
2017S007587    ,Turismo,406,PEUGEOT,Gris,B,6
2017S007587    ,Turismo,LEON,SEAT,Negro,B,9
2017S007588    ,Motocicleta,YZF R6,YAMAHA,Otros,A,23
2017S007589    ,Motocicleta,NINJA,KAWASAKI,Negro,A,8
2017S007589    ,Turismo,Z4,BMW,Negro,B,33
2017S007590    ,Motocicleta,SH125D,HONDA,Blanco,B,10
2017S007590    ,Turismo,GLA 200,MERCEDES-BENZ,Gris,B,36
2017S007591    ,Furgoneta,TRANSIT,FORD,Desconocido,B,27
2017S007591    ,Motocicleta,SH125AD,HONDA,Blanco,B,10
2017S007593    ,Turismo,C3,CITROEN,Blanco,B,1
2017S007593    ,Turismo,IBIZA,SEAT,Blanco,B,13
2017S007594    ,Motocicleta,BURGMAN,SUZUKI,Negro,A,28
2017S007594    ,Turismo,CLA 220,MERCEDES-BENZ,Blanco,B,3
2017S007595    ,Motocicleta,PCX,HONDA,Gris,B,10
2017S007595    ,Turismo,GOLF,VOLKSWAGEN,Negro,B,1
2017S007596    ,Motocicleta,X Max,YAMAHA,Blanco,B,24
2017S007596    ,Turismo,CORSA,OPEL,Gris,B,41
2017S007597    ,Motocicleta,SH 125,HONDA,Blanco,A,13
2017S007597    ,Turismo,C3,CITROEN,Gris,B,32
2017S007598    ,Taxi,LODGY,DACIA,Negro/Amarillo,B,39
2017S007598    ,Turismo,GOLF,VOLKSWAGEN,Negro,B,3
2017S007599    ,Autobús,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
2017S007599    ,Ciclomotor,LUDIX,PEUGEOT,Negro,B,1
2017S007600    ,Motocicleta,LIBERTY 125,PIAGGIO,Desconocido,B,21
2017S007600    ,Turismo,306,PEUGEOT,Azul,Desconocido,Desconocido
2017S007600    ,Turismo,ATOS,HYUNDAI,Negro,Desconocido,Desconocido
2017S007600    ,Turismo,IBIZA,SEAT,Rojo,B,2
2017S007600    ,Turismo,LEON,SEAT,Azul,Desconocido,Desconocido
2017S007601    ,Turismo,MEGANE SCE,RENAULT,Gris,B,11
2017S007602    ,Todo terreno,Santa Fe,HYUNDAI,Negro,B,32
2017S007602    ,Todo terreno,X-TRAIL,NISSAN,Blanco,B,8
2017S007603    ,Turismo,MAZDA 2,MAZDA,Gris,B,35
2017S007603    ,Turismo,TIPO,FIAT,Gris,B,31
2017S007604    ,Motocicleta,Dylan 125,HONDA,Azul,B,9
2017S007605    ,Motocicleta,X Max,YAMAHA,Negro,B,5
2017S007605    ,Turismo,2008,PEUGEOT,Gris,B,17
2017S007606    ,Motocicleta,PK125,VESPA,Negro,A,31
2017S007606    ,Turismo,Desconocido,Desconocido,Gris,Desconocido,Desconocido
2017S007607    ,"Camión > 3,5 Tm",MAGNUM,RENAULT,Desconocido,C,11
2017S007607    ,Furgoneta,DUCATO,FIAT,Blanco,B,5
2017S007608    ,Turismo,CLIO,RENAULT,Blanco,B,1
2017S007609    ,Motocicleta,WW125EX2,HONDA,Desconocido,A,38
2017S007610    ,Furgoneta,BERLINGO,CITROEN,Blanco,B,26
2017S007610    ,Motocicleta,YBR 125,YAMAHA,Negro,B,25
2017S007611    ,Otros vehíc. sin motor, ,PEUGEOT,Gris,Desconocido,Desconocido
2017S007611    ,Otros vehíc. sin motor,"V.M.P. ELECTRIC ""B""",GINYS AMB MOTOR,Azul,Desconocido,Desconocido
2017S007612    ,Autobús, ,Desconocido,Rojo,D,11
2017S007612    ,Turismo,C4 PICASSO,CITROEN,Blanco,B,37
2017S007613    ,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
2017S007614    ,Autobús,CITYCLASS/,IRISBUS,Rojo,D,24
2017S007615    ,Motocicleta,SH125AD,HONDA,Azul,B,12
2017S007615    ,Taxi,5008,PEUGEOT,Otros,B,14
2017S007616    ,Turismo,AYGO,TOYOTA,Gris,B,17
2017S007617    ,Motocicleta,PES125,HONDA,Blanco,B,23
2017S007617    ,Taxi,E 300,MERCEDES-BENZ,Negro,B,36
2017S007618    ,Turismo,QASHQAI,NISSAN,Desconocido,B,39
2017S007619    ,Ciclomotor,VESPA,PIAGGIO,Gris,AM,12
2017S007619    ,Turismo,IBIZA,SEAT,Blanco,B,52
2017S007620    ,Motocicleta,SHADOW,HONDA,Desconocido,B,15
2017S007620    ,Turismo,YARIS,TOYOTA,Blanco,B,18
2017S007621    ,Motocicleta,PCX,HONDA,Rojo,B,9
2017S007621    ,Turismo,PASSAT,VOLKSWAGEN,Gris,B,39
2017S007622    ,Motocicleta,STREET TRI,TRIUMPH,Rojo,B,7
2017S007622    ,Taxi,CADDY,VOLKSWAGEN,Desconocido,B,9
2017S007623    ,Turismo,YARIS,TOYOTA,Blanco,B,36
2017S007624    ,Bicicleta,Desconocido,BTWIN,Gris,Desconocido,Desconocido
2017S007624    ,Taxi,C2,CITROEN,Azul,B,14
2017S007625    ,Turismo,GOLF,VOLKSWAGEN,Gris,B,42
2017S007626    ,Motocicleta,AGILITY 125,KYMCO,Blanco,B,12
2017S007626    ,Motocicleta,GPD125 A,YAMAHA,Rojo,B,21
2017S007626    ,Motocicleta,LEAD,HONDA,Gris,B,38
2017S007627    ,Motocicleta,AGILITY 125,KYMCO,Negro,B,18
2017S007627    ,Turismo,C 220,MERCEDES-BENZ,Blanco,B,12
2017S007628    ,Motocicleta,HW 125,YAMAHA,Blanco,B,7
2017S007628    ,Turismo,A3,AUDI,Gris,B,1
2017S007628    ,Turismo,GOLF,VOLKSWAGEN,Blanco,B,11
2017S007629    ,Motocicleta,R 1200 GS,BMW,Gris,A,27
2017S007630    ,"Camión <= 3,5 Tm",ATLEON,NISSAN,Otros,C,24
2017S007631    ,Turismo,206,PEUGEOT,Gris,B,47
2017S007631    ,Turismo,FABIA,SKODA,Blanco,B,54
2017S007632    ,Motocicleta,MEDLEY,PIAGGIO,Desconocido,Desconocido,Desconocido
2017S007632    ,Motocicleta,SYMPHONY,SYM,Gris,B,9
2017S007633    ,Motocicleta,SH 125,HONDA,Blanco,A2,7
2017S007633    ,Motocicleta,XJ 6,YAMAHA,Negro,A,2
2017S007634    ,Autobús,Cityclass,IVECO FIAT,Rojo,D,15
2017S007634    ,Turismo,CLIO,RENAULT,Blanco,B,7
2017S007635    ,Turismo,ACCORD,HONDA,Desconocido,B,16
2017S007635    ,Turismo,ASTRA,OPEL,Rojo,B,19
2017S007635    ,Turismo,COROLLA,TOYOTA,Verde,Desconocido,Desconocido
2017S007636    ,Turismo,ASTRA,OPEL,Azul,B,53
2017S007636    ,Turismo,ASTRA,OPEL,Negro,B,18
2017S007637    ,Taxi,E 220,MERCEDES-BENZ,Negro/Amarillo,B,14
2017S007637    ,Turismo,PASSAT VAR,VOLKSWAGEN,Negro,B,1
2017S007638    ,Motocicleta,SH 100,HONDA,Negro,A2,21
2017S007638    ,Turismo,ONE,MINI,Beige,B,3
2017S007639    ,Furgoneta,TRANSIT,FORD,Blanco,B,30
2017S007640    ,Motocicleta,SH125AD,HONDA,Blanco,D,4
2017S007640    ,Motocicleta,VTR1000SP,HONDA,Blanco,A,16
2017S007641    ,Ciclomotor,Desconocido,PIAGGIO,Negro,B,1
2017S007641    ,Turismo,Desconocido,MERCEDES-BENZ,Blanco,B,3
2017S007642    ,Autobús,B12BER,VOLVO,Blanco,D,11
2017S007642    ,Turismo,307,PEUGEOT,Dorado,B,13
2017S007643    ,Turismo,ALMERA,NISSAN,Azul,B,14
2017S007643    ,Turismo,C 30,VOLVO,Gris,B,15
2017S007644    ,Motocicleta,MT09TRA  M,YAMAHA,Gris,A1,32
2017S007644    ,Turismo,Q3,AUDI,Negro,B,3
2017S007645    ,Turismo,MEGANE,RENAULT,Azul,B,2
2017S007646    ,Motocicleta,SH 100,HONDA,Gris,B,19
2017S007646    ,Taxi,FIAT SCUDO,FIAT,Desconocido,B,10
2017S007647    ,Motocicleta,CBF 250,HONDA,Rojo,A,23
2017S007647    ,Turismo,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
2017S007648    ,Bicicleta,Desconocido,Desconocido,Rosa,Desconocido,Desconocido
2017S007648    ,Turismo,307,PEUGEOT,Negro,B,38
2017S007649    ,Motocicleta,SH 125,HONDA,Blanco,B,5
2017S007649    ,Turismo,CLIO,RENAULT,Azul,Desconocido,Desconocido
2017S007650    ,Motocicleta,CB 250 TWO FIFTY,HONDA,Verde,A,7
2017S007650    ,Taxi,Altea,SEAT,Negro,B,36
2017S007651    ,Ciclomotor,LIBERTY 50,PIAGGIO,Negro,AM,12
2017S007651    ,Turismo,Desconocido,Desconocido,Negro,Desconocido,Desconocido
2017S007652    ,Turismo,C4,CITROEN,Negro,B,2
2017S007653    ,Bicicleta,Desconocido,BICING,Rojo,Desconocido,Desconocido
2017S007654    ,Motocicleta,Desconocido,DAELIM,Negro,B,1
2017S007655    ,Ciclomotor,Elyseo 50,PEUGEOT,Negro,B,4
2017S007655    ,Motocicleta,UX 125,SUZUKI,Negro,B1,5
2017S007656    ,Turismo,IBIZA,SEAT,Rojo,B,5
2017S007656    ,Turismo,XC 90,VOLVO,Negro,B,23
2017S007657    ,Motocicleta,NINJA,KAWASAKI,Negro,A,9
2017S007657    ,Taxi,ALTEA XL,SEAT,Negro/Amarillo,B,8
2017S007658    ,Turismo,5008,PEUGEOT,Gris,B,12
2017S007658    ,Turismo,SERENA,NISSAN,Gris,B,22
2017S007658    ,Turismo,TUCSON,HYUNDAI,Desconocido,B,10
2017S007659    ,Motocicleta,DL 1000,SUZUKI,Gris,A,29
2017S007659    ,Motocicleta,SH 125,HONDA,Negro,A1,5
2017S007660    ,Motocicleta,HD 125,SYM,Blanco,Desconocido,Desconocido
2017S007661    ,Taxi,LODGY,DACIA,Negro/Amarillo,B,29
2017S007661    ,Turismo,LEON,SEAT,Rojo,B,8
2017S007662    ,Turismo,A-3 2.0,AUDI,Negro,B,1
2017S007663    ,Furgoneta,BERLINGO,CITROEN,Gris,B,15
2017S007664    ,Motocicleta,VS 125,SYM,Gris,B,24
2017S007664    ,Turismo,Desconocido,HYUNDAI,Negro,Desconocido,Desconocido
2017S007665    ,Ciclomotor,CW 50,YAMAHA,Negro,AM,35
2017S007665    ,Turismo,C4,CITROEN,Dorado,B,30
2017S007665    ,Turismo,I 10,HYUNDAI,Negro,Desconocido,Desconocido
2017S007666    ,Motocicleta,SH 300,HONDA,Blanco,A,37
2017S007666    ,Turismo,5008,PEUGEOT,Blanco,B,35
2017S007667    ,Furgoneta,PARTNER,PEUGEOT,Gris,B,19
2017S007668    ,Bicicleta,Desconocido,Desconocido,Rojo,Desconocido,Desconocido
2017S007668    ,Turismo,ASTRA,OPEL,Blanco,B,13
2017S007669    ,Autobús, ,Desconocido,Desconocido,Desconocido,Desconocido
2017S007669    ,Furgoneta,TRANSIT,FORD,Blanco,B,12
2017S007670    ,Taxi,TOLEDO,SEAT,Amarillo,B,5
2017S007670    ,Turismo,Cdi,SMART,Blanco,B,2
2017S007671    ,Motocicleta,YBR 125,YAMAHA,Desconocido,A1,28
2017S007671    ,Turismo,VECTRA,OPEL,Azul,B,6
2017S007672    ,Otros vehíc. a motor,PORTER,PIAGGIO,Desconocido,Desconocido,Desconocido
2017S007672    ,Bicicleta, ,BICING,Rojo,Desconocido,Desconocido
2017S007673    ,Autobús,CITELIS,IRISBUS,Rojo,D,12
2017S007674    ,Ciclomotor,TZR 50,YAMAHA,Desconocido,Desconocido,1
2017S007674    ,Taxi,PRIUS,TOYOTA,Negro/Amarillo,B,3
2017S007675    ,Motocicleta,SH 125,HONDA,Negro,B,5
2017S007676    ,Turismo,AURIS,TOYOTA,Blanco,B,21
2017S007676    ,Turismo,MX-5,MAZDA,Gris,B,6
2017S007677    ,Autobús,CITYCLASS/,IRISBUS,Desconocido,D,21
2017S007677    ,Turismo,307,PEUGEOT,Desconocido,B,37
2017S007677    ,Turismo,RAV - 4,TOYOTA,Negro,B,44
2017S007678    ,Turismo,IBIZA,SEAT,Rojo,B,43
2017S007678    ,Turismo,YARIS,TOYOTA,Verde,B,5
2017S007679    ,Motocicleta,LIBERTY 125,PIAGGIO,Desconocido,B,12
2017S007680    ,Turismo,320D MAN,BMW,Desconocido,B,26
2017S007681    ,Autobús,Desconocido,MERCEDES-BENZ,Blanco,D,5
2017S007681    ,Turismo,CRV,HONDA,Azul,B,1
2017S007682    ,Turismo,A1,AUDI,Blanco,B,6
2017S007682    ,Turismo,MEGANE,RENAULT,Negro,B,1
2017S007683    ,Taxi,PRIUS,TOYOTA,Negro/Amarillo,B,7
2017S007684    ,Motocicleta,Dylan 125,HONDA,granate,A1,19
2017S007684    ,Taxi, ,Desconocido,Negro/Amarillo,Desconocido,Desconocido
2017S007685    ,Motocicleta,Desconocido,PIAGGIO,Negro,B,1
2017S007686    ,Turismo,POLO,VOLKSWAGEN,Negro,B,3
2017S007686    ,Turismo,TOLEDO,SEAT,Negro,B,24
2017S007687    ,Taxi,OCTAVIA,SKODA,Negro,B,10
2017S007687    ,Taxi,PRIUS,TOYOTA,Negro,B,12
2017S007688    ,Motocicleta,BURGMAN,SUZUKI,Negro,B,21
2017S007688    ,Turismo,FOCUS,FORD,Gris,B,8
2017S007689    ,Turismo,POLO,VOLKSWAGEN,Negro,B,9
2017S007689    ,Turismo,RAV - 4,TOYOTA,Blanco,B,37
2017S007690    ,Autobús,O 530,MERCEDES-BENZ,Rojo,D,1
2017S007690    ,Turismo,Desconocido,AUDI,Gris,Desconocido,Desconocido
2017S007691    ,Turismo,RANGE ROVE,LAND ROVER,Azul,B,1
2017S007692    ,Ciclomotor,NS-1 50,HONDA,Negro,AM,13
2017S007693    ,Motocicleta,LIBERTY 125,PIAGGIO,Blanco,B,9
2017S007694    ,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
2017S007694    ,Turismo,SMART,SMART,Blanco,B,58
2017S007695    ,Motocicleta,SYMPHONY,SYM,Gris,B,24
2017S007695    ,Turismo,308,PEUGEOT,Negro,B,25
2017S007696    ,Motocicleta,C 600,BMW,Blanco,A,3
2017S007696    ,Turismo,A3,AUDI,Azul,B,46
2017S007697    ,Motocicleta,ZZR 1400,KAWASAKI,Gris,A,10
2017S007697    ,Turismo,PUNTO,FIAT,Blanco,B,2
2017S007698    ,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
2017S007698    ,Turismo,IBIZA,SEAT,Azul,B,8
2017S007699    ,Motocicleta,GSX R,SUZUKI,Desconocido,A,2
2017S007700    ,Bicicleta,Desconocido,ORBEA,Desconocido,Desconocido,Desconocido
2017S007701    ,Turismo,ZAFIRA,OPEL,Gris,B,2
2017S007703    ,Turismo,206,PEUGEOT,granate,B,32
2017S007705    ,Motocicleta,YP 250,YAMAHA,Gris,A2,25
2017S007705    ,Turismo,TIIDA,NISSAN,Naranja,B,18
2017S007706    ,Motocicleta,GS 500 E,SUZUKI,Rojo,Desconocido,Desconocido
2017S007706    ,Motocicleta,SH125D,HONDA,Gris,B,Desconocido
2017S007707    ,Motocicleta,CBR 600 F,HONDA,Rojo,A,26
2017S007707    ,Turismo,QASHQAI,NISSAN,Gris,B,23
2017S007708    ,Motocicleta,SYMPHONY,SYM,Negro,B,12
2017S007708    ,Turismo,Desconocido,MERCEDES-BENZ,Gris,Desconocido,Desconocido
2017S007709    ,Motocicleta,C650 GT,BMW,Desconocido,A,4
2017S007709    ,Motocicleta,PEOPLE 125,KYMCO,Blanco,Desconocido,Desconocido
2017S007709    ,Turismo,E 500,MERCEDES-BENZ,Desconocido,B,11
2017S007710    ,Motocicleta,NSR 125 R,HONDA,Negro,B,11
2017S007710    ,Turismo,GOLF,VOLKSWAGEN,Blanco,B,43
2017S007711    ,Motocicleta,X Max,YAMAHA,Negro,A,33
2017S007711    ,Turismo,FOCUS,FORD,Gris,Desconocido,Desconocido
2017S007712    ,Taxi,CADDY,VOLKSWAGEN,Negro/Amarillo,BTP,31
2017S007712    ,Turismo,MEGANE,RENAULT,Blanco,Desconocido,9
2017S007713    ,"Camión <= 3,5 Tm",Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
2017S007713    ,Motocicleta,AGILITY 125,KYMCO,Blanco,B,44
2017S007714    ,Turismo,V220,MERCEDES-BENZ,Negro,B,21
2017S007715    ,Furgoneta,SCUDO,FIAT,Blanco,B,28
2017S007715    ,Motocicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
2017S007715    ,Motocicleta,SCOOPY 125,HONDA,Blanco,B,10
2017S007716    ,Ciclomotor,TWEET 50,PEUGEOT,Marrón,B,23
2017S007716    ,Turismo,Desconocido,TOYOTA,Negro,Desconocido,Desconocido
2017S007717    ,Motocicleta,X MAX 125,YAMAHA,Negro,B,32
2017S007717    ,Turismo,COLT,MITSUBISHI,Rojo,B,22
2017S007718    ,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
2017S007718    ,Motocicleta,FZ6,YAMAHA,Negro,A2,2
2017S007719    ,Autobús,NL 243,MAN,Rojo,D,22
2017S007720    ,Turismo,C2,CITROEN,Gris,B,11
2017S007720    ,Turismo,MEGANE,RENAULT,Gris,B,4
2017S007721    ,Ciclomotor,LIBERTY,PIAGGIO,Negro,B,3
2017S007721    ,Turismo,307,PEUGEOT,Gris,Desconocido,Desconocido
2017S007722    ,Motocicleta,K-XCT 125,KYMCO,granate,B,6
2017S007723    ,Taxi,PRIUS,TOYOTA,Amarillo,B,3
2017S007724    ,Motocicleta,X ENTER,YAMAHA,Gris,A,12
2017S007724    ,Turismo,FORTWO,SMART,Blanco,B,49
2017S007725    ,Autobús, ,Desconocido,Gris,D,13
2017S007725    ,Turismo,ASTRA,OPEL,Gris,B,14
2017S007726    ,Motocicleta,T MAX,YAMAHA,Negro,A2,1
2017S007726    ,Turismo,308 SW ACT,PEUGEOT,Negro,B,3
2017S007727    ,Motocicleta,GS 500 E,SUZUKI,Otros,A2,2
2017S007727    ,Turismo,TOURNEO,FORD,Gris,B,18
2017S007728    ,Motocicleta,K XCT 125,KYMCO,Negro,B,9
2017S007728    ,Turismo,206,PEUGEOT,Azul,B,17
2017S007729    ,Motocicleta,SUPER DINK,KYMCO,Blanco,B,20
2017S007729    ,Motocicleta,YZF 1000 R,YAMAHA,Azul,A,9
2017S007730    ,Motocicleta,SH 125,HONDA,Negro,B,6
2017S007730    ,Turismo,406,PEUGEOT,Gris,B,1
2017S007731    ,Furgoneta,I,MERCEDES-BENZ,Blanco,B,5
2017S007732    ,Bicicleta,Desconocido,Desconocido,Rosa,Desconocido,Desconocido
2017S007733    ,Furgoneta,KANGOO,RENAULT,Blanco,B,40
2017S007734    ,Turismo,AVENSIS,TOYOTA,Azul,B,9
2017S007734    ,Turismo,GOLF,VOLKSWAGEN,Blanco,B,35
2017S007734    ,Turismo,MEGANE,RENAULT,Gris,B,14
2017S007735    ,Bicicleta,Desconocido,Desconocido,Negro,Desconocido,Desconocido
2017S007735    ,Bicicleta,Desconocido,ORBEA,Negro,Desconocido,Desconocido
2017S007736    ,"Camión <= 3,5 Tm",ATLEON,NISSAN,Azul,B,5
2017S007736    ,Turismo,SCENIC,RENAULT,Blanco,B,10
2017S007737    ,Motocicleta,Beverly,PIAGGIO,Negro,A,28
2017S007737    ,Turismo,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
2017S007738    ,Motocicleta,LIBERTY,PIAGGIO,Blanco,B,9
2017S007739    ,Ciclomotor,TWEET,PEUGEOT,Gris,B,14
2017S007739    ,Taxi,C-ELYSEE H,CITROEN,Negro/Amarillo,B,5
2017S007740    ,"Camión > 3,5 Tm", ,RENAULT,Rojo,C,10
2017S007740    ,Motocicleta,ZS 125,ZONGSHEN,Rojo,B,19
2017S007741    ,Motocicleta,SYMPHONY,SYM,Negro,B,8
2017S007741    ,Turismo,208,PEUGEOT,Gris,B,33
2017S007742    ,Furgoneta,Desconocido,ISUZU,Amarillo,B,11
2017S007742    ,Motocicleta,CBF 500,HONDA,Gris,A2,3
2017S007743    ,Motocicleta,PEOPLE 125,KYMCO,Blanco,B,7
2017S007743    ,Turismo,Altea,SEAT,Gris,B,44
2017S007744    ,"Camión > 3,5 Tm", ,IVECO FIAT,Gris,C,16
2017S007744    ,Motocicleta,K 12 SPORT,KYMCO,Blanco,B,4
2017S007745    ,Motocicleta,DUKE,KTM,Naranja,B,2
2017S007745    ,Turismo,TUCSON,HYUNDAI,Gris,B,16
2017S007746    ,Motocicleta,LIBERTY,PIAGGIO,Gris,B,11
2017S007746    ,Turismo,320,BMW,Negro,B,8
2017S007746    ,Turismo,ASTRA,OPEL,Gris,B,2
2017S007747    ,"Camión <= 3,5 Tm",ATLEON,NISSAN,Rojo,C,23
2017S007748    ,Ciclomotor,VITALITY 5,KYMCO,Negro,B,1
2017S007748    ,Motocicleta,V7 CLASSIC,GUZZI,Negro,A2,1
2017S007749    ,Autobús,CITARO,MERCEDES-BENZ,Rojo,D1,33
2017S007749    ,Turismo,Q3,AUDI,Negro,Desconocido,Desconocido
2017S007750    ,Motocicleta,Z 750,KAWASAKI,Negro,A,3
2017S007750    ,Taxi,C-ELYSEE H,CITROEN,Negro/Amarillo,BTP,31
2017S007751    ,Motocicleta,HISTORY,DAELIM,Azul,B,10
2017S007751    ,Turismo,ATOS,HYUNDAI,Naranja,B,4
2017S007752    ,Motocicleta,SH125D,HONDA,Blanco,B,8
2017S007752    ,Turismo,C3 PT82 LI,CITROEN,Negro,B,29
2017S007753    ,Bicicleta,Desconocido,Desconocido,Negro,Desconocido,Desconocido
2017S007753    ,Motocicleta,SHADOW,HONDA,Negro,A,43
2017S007754    ,"Camión > 3,5 Tm", ,MAN,Desconocido,C,27
2017S007755    ,Motocicleta,SH 100,HONDA,Negro,A,26
2017S007755    ,Taxi,Altea,SEAT,Negro/Amarillo,B,11
2017S007756    ,Autobús, ,MAN,Amarillo,D,14
2017S007756    ,Furgoneta,TRANSIT,FORD,Blanco,B,7
2017S007757    ,Motocicleta,MOVIE 125,KYMCO,Gris,B,9
2017S007757    ,Turismo,C4,CITROEN,Azul,B,18
2017S007758    ,Motocicleta,SYMPHONY,SYM,Blanco,B,7
2017S007758    ,Taxi,E 220,MERCEDES-BENZ,Negro/Amarillo,B,39
2017S007759    ,Motocicleta,AGILITY 125,KYMCO,Azul,B,14
2017S007759    ,Turismo,XSARA PICASSO,CITROEN,Azul,B,38
2017S007760    ,Bicicleta, ,Desconocido,Negro,Desconocido,Desconocido
2017S007760    ,Motocicleta,SH 125,HONDA,Negro,A,26
2017S007761    ,Turismo,206,PEUGEOT,Negro,Desconocido,Desconocido
2017S007761    ,Turismo,208,PEUGEOT,Blanco,B,15
2017S007762    ,Ciclomotor,SCOOPY 50,HONDA,Plateado,Desconocido,9
2017S007762    ,Taxi,ELYSEE,CITROEN,Negro/Amarillo,B,32
2017S007763    ,Autobús,CITYCLASS,IRISBUS,Desconocido,D,20
2017S007764    ,Motocicleta,K 75,BMW,Rojo,A1,44
2017S007764    ,Turismo,SCENIC,RENAULT,Rojo,B,31
2017S007765    ,Motocicleta,MEDLEY,PIAGGIO,Blanco,B,10
2017S007765    ,Turismo,S40,VOLVO,Desconocido,B,54
2017S007766    ,Bicicleta,Desconocido,Desconocido,Rojo,Desconocido,Desconocido
2017S007767    ,Motocicleta,SCOOPY,HONDA,Rojo,A2,32
2017S007767    ,Turismo,FOCUS,FORD,Blanco,B,39
2017S007768    ,Motocicleta,UH 200,SUZUKI,Desconocido,A,43
2017S007768    ,Turismo,ONE,MINI,Blanco,B,15
2017S007769    ,Motocicleta,SUPER DINK,KYMCO,Gris,B,10
2017S007769    ,Turismo,CIVIC,HONDA,Verde,B,1
2017S007770    ,Autocaravana,Desconocido,IVECO FIAT,Blanco,Desconocido,Desconocido
2017S007770    ,"Camión <= 3,5 Tm",Desconocido,MERCEDES-BENZ,Desconocido,C,7
2017S007771    ,Motocicleta,SYMPHONY,SYM,Blanco,B,10
2017S007771    ,Turismo,607,PEUGEOT,Negro,B,11
2017S007772    ,Furgoneta,INTERSTAR,NISSAN,Blanco,B,32
2017S007772    ,Turismo,I 20,HYUNDAI,Rojo,B,18
2017S007773    ,Autobús,LION'S CIT,CARROCERA CASTR,Blanco,D,35
2017S007774    ,Motocicleta,LIBERTY,PIAGGIO,Blanco,B,6
2017S007774    ,Motocicleta,MACIS,BENELLI,Blanco,Desconocido,Desconocido
2017S007774    ,Motocicleta,PANTHEON 1,HONDA,Negro,Desconocido,Desconocido
2017S007774    ,Turismo,I 40,HYUNDAI,Negro,B,8
2017S007775    ,Ciclomotor,SCOOPY,HONDA,Negro,B,1
2017S007775    ,Furgoneta,VIVARO,OPEL,Gris,B,16
2017S007776    ,Furgoneta,KUBISTAR,NISSAN,Blanco,B,5
